Country,Year,Indicator,Subindicator_Type,subindex
Kyrgyz Republic,2006,Political_Empowerment_subindex,Index,0.0353
Kyrgyz Republic,2006,Political_Empowerment_subindex,Rank,107
Cambodia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6754
Cambodia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,29
Cambodia,2006,Educational_Attainment_Subindex,Index,0.809
Cambodia,2006,Educational_Attainment_Subindex,Rank,105
Cambodia,2006,Health_and_Survival_Subindex,Index,0.9796
Cambodia,2006,Health_and_Survival_Subindex,Rank,1
Cambodia,2006,Political_Empowerment_subindex,Index,0.0525
Cambodia,2006,Political_Empowerment_subindex,Rank,94
Korea,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4805
Korea,2006,Economic_Participation_and_Opportunity_Subindex,Rank,96
Korea,2006,Educational_Attainment_Subindex,Index,0.948
Korea,2006,Educational_Attainment_Subindex,Rank,81
Korea,2006,Health_and_Survival_Subindex,Index,0.967
Korea,2006,Health_and_Survival_Subindex,Rank,94
Korea,2006,Political_Empowerment_subindex,Index,0.0673
Korea,2006,Political_Empowerment_subindex,Rank,84
Kuwait,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5773
Kuwait,2006,Economic_Participation_and_Opportunity_Subindex,Rank,72
Kuwait,2006,Educational_Attainment_Subindex,Index,0.9932
Kuwait,2006,Educational_Attainment_Subindex,Rank,40
Kuwait,2006,Health_and_Survival_Subindex,Index,0.9611
Kuwait,2006,Health_and_Survival_Subindex,Rank,105
Kuwait,2006,Political_Empowerment_subindex,Index,0.0047
Kuwait,2006,Political_Empowerment_subindex,Rank,114
Sri Lanka,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5447
Sri Lanka,2006,Economic_Participation_and_Opportunity_Subindex,Rank,84
Sri Lanka,2006,Educational_Attainment_Subindex,Index,0.9902
Sri Lanka,2006,Educational_Attainment_Subindex,Rank,52
Sri Lanka,2006,Health_and_Survival_Subindex,Index,0.9796
Sri Lanka,2006,Health_and_Survival_Subindex,Rank,1
Sri Lanka,2006,Political_Empowerment_subindex,Index,0.3652
Sri Lanka,2006,Political_Empowerment_subindex,Rank,7
Lesotho,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6069
Lesotho,2006,Economic_Participation_and_Opportunity_Subindex,Rank,61
Lesotho,2006,Educational_Attainment_Subindex,Index,1
Lesotho,2006,Educational_Attainment_Subindex,Rank,1
Lesotho,2006,Health_and_Survival_Subindex,Index,0.9796
Lesotho,2006,Health_and_Survival_Subindex,Rank,1
Lesotho,2006,Political_Empowerment_subindex,Index,0.1362
Lesotho,2006,Political_Empowerment_subindex,Rank,41
Lithuania,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7133
Lithuania,2006,Economic_Participation_and_Opportunity_Subindex,Rank,15
Lithuania,2006,Educational_Attainment_Subindex,Index,0.9979
Lithuania,2006,Educational_Attainment_Subindex,Rank,24
Lithuania,2006,Health_and_Survival_Subindex,Index,0.9791
Lithuania,2006,Health_and_Survival_Subindex,Rank,36
Lithuania,2006,Political_Empowerment_subindex,Index,0.1405
Lithuania,2006,Political_Empowerment_subindex,Rank,39
Luxembourg,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5602
Luxembourg,2006,Economic_Participation_and_Opportunity_Subindex,Rank,76
Luxembourg,2006,Educational_Attainment_Subindex,Index,1
Luxembourg,2006,Educational_Attainment_Subindex,Rank,1
Luxembourg,2006,Health_and_Survival_Subindex,Index,0.973
Luxembourg,2006,Health_and_Survival_Subindex,Rank,71
Luxembourg,2006,Political_Empowerment_subindex,Index,0.1353
Luxembourg,2006,Political_Empowerment_subindex,Rank,44
Latvia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7051
Latvia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,20
Latvia,2006,Educational_Attainment_Subindex,Index,0.9308
Latvia,2006,Educational_Attainment_Subindex,Rank,85
Latvia,2006,Health_and_Survival_Subindex,Index,0.9796
Latvia,2006,Health_and_Survival_Subindex,Rank,1
Latvia,2006,Political_Empowerment_subindex,Index,0.2207
Latvia,2006,Political_Empowerment_subindex,Rank,21
Morocco,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4612
Morocco,2006,Economic_Participation_and_Opportunity_Subindex,Rank,102
Morocco,2006,Educational_Attainment_Subindex,Index,0.8481
Morocco,2006,Educational_Attainment_Subindex,Rank,99
Morocco,2006,Health_and_Survival_Subindex,Index,0.9684
Morocco,2006,Health_and_Survival_Subindex,Rank,90
Morocco,2006,Political_Empowerment_subindex,Index,0.053
Morocco,2006,Political_Empowerment_subindex,Rank,92
Moldova,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7604
Moldova,2006,Economic_Participation_and_Opportunity_Subindex,Rank,2
Moldova,2006,Educational_Attainment_Subindex,Index,0.9942
Moldova,2006,Educational_Attainment_Subindex,Rank,36
Moldova,2006,Health_and_Survival_Subindex,Index,0.9796
Moldova,2006,Health_and_Survival_Subindex,Rank,1
Moldova,2006,Political_Empowerment_subindex,Index,0.1172
Moldova,2006,Political_Empowerment_subindex,Rank,50
Madagascar,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5776
Madagascar,2006,Economic_Participation_and_Opportunity_Subindex,Rank,71
Madagascar,2006,Educational_Attainment_Subindex,Index,0.9596
Madagascar,2006,Educational_Attainment_Subindex,Rank,75
Madagascar,2006,Health_and_Survival_Subindex,Index,0.9785
Madagascar,2006,Health_and_Survival_Subindex,Rank,49
Madagascar,2006,Political_Empowerment_subindex,Index,0.0385
Madagascar,2006,Political_Empowerment_subindex,Rank,104
Mexico,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4801
Mexico,2006,Economic_Participation_and_Opportunity_Subindex,Rank,98
Mexico,2006,Educational_Attainment_Subindex,Index,0.9918
Mexico,2006,Educational_Attainment_Subindex,Rank,44
Mexico,2006,Health_and_Survival_Subindex,Index,0.9796
Mexico,2006,Health_and_Survival_Subindex,Rank,1
Mexico,2006,Political_Empowerment_subindex,Index,0.1333
Mexico,2006,Political_Empowerment_subindex,Rank,45
Macedonia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6707
Macedonia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,31
Macedonia,2006,Educational_Attainment_Subindex,Index,0.985
Macedonia,2006,Educational_Attainment_Subindex,Rank,64
Macedonia,2006,Health_and_Survival_Subindex,Index,0.964
Macedonia,2006,Health_and_Survival_Subindex,Rank,101
Macedonia,2006,Political_Empowerment_subindex,Index,0.1733
Macedonia,2006,Political_Empowerment_subindex,Rank,28
Mali,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6655
Mali,2006,Economic_Participation_and_Opportunity_Subindex,Rank,35
Mali,2006,Educational_Attainment_Subindex,Index,0.6737
Mali,2006,Educational_Attainment_Subindex,Rank,111
Mali,2006,Health_and_Survival_Subindex,Index,0.9679
Mali,2006,Health_and_Survival_Subindex,Rank,91
Mali,2006,Political_Empowerment_subindex,Index,0.0913
Mali,2006,Political_Empowerment_subindex,Rank,67
Malta,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5099
Malta,2006,Economic_Participation_and_Opportunity_Subindex,Rank,91
Malta,2006,Educational_Attainment_Subindex,Index,0.9977
Malta,2006,Educational_Attainment_Subindex,Rank,25
Malta,2006,Health_and_Survival_Subindex,Index,0.974
Malta,2006,Health_and_Survival_Subindex,Rank,65
Malta,2006,Political_Empowerment_subindex,Index,0.1256
Malta,2006,Political_Empowerment_subindex,Rank,48
Mongolia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7043
Mongolia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,21
Mongolia,2006,Educational_Attainment_Subindex,Index,0.9991
Mongolia,2006,Educational_Attainment_Subindex,Rank,19
Mongolia,2006,Health_and_Survival_Subindex,Index,0.9796
Mongolia,2006,Health_and_Survival_Subindex,Rank,1
Mongolia,2006,Political_Empowerment_subindex,Index,0.0456
Mongolia,2006,Political_Empowerment_subindex,Rank,101
Mauritania,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4992
Mauritania,2006,Economic_Participation_and_Opportunity_Subindex,Rank,93
Mauritania,2006,Educational_Attainment_Subindex,Index,0.8185
Mauritania,2006,Educational_Attainment_Subindex,Rank,103
Mauritania,2006,Health_and_Survival_Subindex,Index,0.9796
Mauritania,2006,Health_and_Survival_Subindex,Rank,1
Mauritania,2006,Political_Empowerment_subindex,Index,0.0366
Mauritania,2006,Political_Empowerment_subindex,Rank,106
Mauritius,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.483
Mauritius,2006,Economic_Participation_and_Opportunity_Subindex,Rank,95
Mauritius,2006,Educational_Attainment_Subindex,Index,0.9831
Mauritius,2006,Educational_Attainment_Subindex,Rank,64
Mauritius,2006,Health_and_Survival_Subindex,Index,0.9796
Mauritius,2006,Health_and_Survival_Subindex,Rank,1
Mauritius,2006,Political_Empowerment_subindex,Index,0.0854
Mauritius,2006,Political_Empowerment_subindex,Rank,73
Malawi,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6647
Malawi,2006,Economic_Participation_and_Opportunity_Subindex,Rank,36
Malawi,2006,Educational_Attainment_Subindex,Index,0.86
Malawi,2006,Educational_Attainment_Subindex,Rank,96
Malawi,2006,Health_and_Survival_Subindex,Index,0.96
Malawi,2006,Health_and_Survival_Subindex,Rank,106
Malawi,2006,Political_Empowerment_subindex,Index,0.09
Malawi,2006,Political_Empowerment_subindex,Rank,68
Malaysia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5924
Malaysia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,68
Malaysia,2006,Educational_Attainment_Subindex,Index,0.9853
Malaysia,2006,Educational_Attainment_Subindex,Rank,62
Malaysia,2006,Health_and_Survival_Subindex,Index,0.9703
Malaysia,2006,Health_and_Survival_Subindex,Rank,80
Malaysia,2006,Political_Empowerment_subindex,Index,0.0558
Malaysia,2006,Political_Empowerment_subindex,Rank,90
Namibia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6135
Namibia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,57
Namibia,2006,Educational_Attainment_Subindex,Index,0.9928
Namibia,2006,Educational_Attainment_Subindex,Rank,43
Namibia,2006,Health_and_Survival_Subindex,Index,0.9675
Namibia,2006,Health_and_Survival_Subindex,Rank,93
Namibia,2006,Political_Empowerment_subindex,Index,0.172
Namibia,2006,Political_Empowerment_subindex,Rank,29
Nigeria,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6116
Nigeria,2006,Economic_Participation_and_Opportunity_Subindex,Rank,59
Nigeria,2006,Educational_Attainment_Subindex,Index,0.8159
Nigeria,2006,Educational_Attainment_Subindex,Rank,104
Nigeria,2006,Health_and_Survival_Subindex,Index,0.9656
Nigeria,2006,Health_and_Survival_Subindex,Rank,99
Nigeria,2006,Political_Empowerment_subindex,Index,0.0486
Nigeria,2006,Political_Empowerment_subindex,Rank,99
Nicaragua,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4626
Nicaragua,2006,Economic_Participation_and_Opportunity_Subindex,Rank,101
Nicaragua,2006,Educational_Attainment_Subindex,Index,0.9935
Nicaragua,2006,Educational_Attainment_Subindex,Rank,39
Nicaragua,2006,Health_and_Survival_Subindex,Index,0.9785
Nicaragua,2006,Health_and_Survival_Subindex,Rank,50
Nicaragua,2006,Political_Empowerment_subindex,Index,0.1918
Nicaragua,2006,Political_Empowerment_subindex,Rank,25
Netherlands,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6351
Netherlands,2006,Economic_Participation_and_Opportunity_Subindex,Rank,51
Netherlands,2006,Educational_Attainment_Subindex,Index,0.9724
Netherlands,2006,Educational_Attainment_Subindex,Rank,73
Netherlands,2006,Health_and_Survival_Subindex,Index,0.9737
Netherlands,2006,Health_and_Survival_Subindex,Rank,67
Netherlands,2006,Political_Empowerment_subindex,Index,0.3186
Netherlands,2006,Political_Empowerment_subindex,Rank,10
Norway,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7286
Norway,2006,Economic_Participation_and_Opportunity_Subindex,Rank,11
Norway,2006,Educational_Attainment_Subindex,Index,0.9996
Norway,2006,Educational_Attainment_Subindex,Rank,14
Norway,2006,Health_and_Survival_Subindex,Index,0.9749
Norway,2006,Health_and_Survival_Subindex,Rank,61
Norway,2006,Political_Empowerment_subindex,Index,0.4945
Norway,2006,Political_Empowerment_subindex,Rank,2
Nepal,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.4654
Nepal,2006,Economic_Participation_and_Opportunity_Subindex,Rank,100
Nepal,2006,Educational_Attainment_Subindex,Index,0.7336
Nepal,2006,Educational_Attainment_Subindex,Rank,109
Nepal,2006,Health_and_Survival_Subindex,Index,0.9531
Nepal,2006,Health_and_Survival_Subindex,Rank,111
Nepal,2006,Political_Empowerment_subindex,Index,0.0392
Nepal,2006,Political_Empowerment_subindex,Rank,102
New Zealand,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7139
New Zealand,2006,Economic_Participation_and_Opportunity_Subindex,Rank,14
New Zealand,2006,Educational_Attainment_Subindex,Index,0.9992
New Zealand,2006,Educational_Attainment_Subindex,Rank,16
New Zealand,2006,Health_and_Survival_Subindex,Index,0.9731
New Zealand,2006,Health_and_Survival_Subindex,Rank,69
New Zealand,2006,Political_Empowerment_subindex,Index,0.3173
New Zealand,2006,Political_Empowerment_subindex,Rank,11
Pakistan,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.3687
Pakistan,2006,Economic_Participation_and_Opportunity_Subindex,Rank,112
Pakistan,2006,Educational_Attainment_Subindex,Index,0.7064
Pakistan,2006,Educational_Attainment_Subindex,Rank,110
Pakistan,2006,Health_and_Survival_Subindex,Index,0.9506
Pakistan,2006,Health_and_Survival_Subindex,Rank,112
Pakistan,2006,Political_Empowerment_subindex,Index,0.1477
Pakistan,2006,Political_Empowerment_subindex,Rank,37
Panama,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6472
Panama,2006,Economic_Participation_and_Opportunity_Subindex,Rank,44
Panama,2006,Educational_Attainment_Subindex,Index,0.9951
Panama,2006,Educational_Attainment_Subindex,Rank,35
Panama,2006,Health_and_Survival_Subindex,Index,0.9791
Panama,2006,Health_and_Survival_Subindex,Rank,47
Panama,2006,Political_Empowerment_subindex,Index,0.1526
Panama,2006,Political_Empowerment_subindex,Rank,35
Peru,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5305
Peru,2006,Economic_Participation_and_Opportunity_Subindex,Rank,86
Peru,2006,Educational_Attainment_Subindex,Index,0.9757
Peru,2006,Educational_Attainment_Subindex,Rank,70
Peru,2006,Health_and_Survival_Subindex,Index,0.9761
Peru,2006,Health_and_Survival_Subindex,Rank,58
Peru,2006,Political_Empowerment_subindex,Index,0.1653
Peru,2006,Political_Empowerment_subindex,Rank,31
Philippines,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.7573
Philippines,2006,Economic_Participation_and_Opportunity_Subindex,Rank,4
Philippines,2006,Educational_Attainment_Subindex,Index,1
Philippines,2006,Educational_Attainment_Subindex,Rank,1
Philippines,2006,Health_and_Survival_Subindex,Index,0.9796
Philippines,2006,Health_and_Survival_Subindex,Rank,1
Philippines,2006,Political_Empowerment_subindex,Index,0.2695
Philippines,2006,Political_Empowerment_subindex,Rank,16
Poland,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6352
Poland,2006,Economic_Participation_and_Opportunity_Subindex,Rank,50
Poland,2006,Educational_Attainment_Subindex,Index,0.9998
Poland,2006,Educational_Attainment_Subindex,Rank,12
Poland,2006,Health_and_Survival_Subindex,Index,0.9791
Poland,2006,Health_and_Survival_Subindex,Rank,36
Poland,2006,Political_Empowerment_subindex,Index,0.1067
Poland,2006,Political_Empowerment_subindex,Rank,58
Portugal,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6691
Portugal,2006,Economic_Participation_and_Opportunity_Subindex,Rank,33
Portugal,2006,Educational_Attainment_Subindex,Index,0.9888
Portugal,2006,Educational_Attainment_Subindex,Rank,57
Portugal,2006,Health_and_Survival_Subindex,Index,0.973
Portugal,2006,Health_and_Survival_Subindex,Rank,71
Portugal,2006,Political_Empowerment_subindex,Index,0.1379
Portugal,2006,Political_Empowerment_subindex,Rank,40
Paraguay,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.5542
Paraguay,2006,Economic_Participation_and_Opportunity_Subindex,Rank,80
Paraguay,2006,Educational_Attainment_Subindex,Index,0.9441
Paraguay,2006,Educational_Attainment_Subindex,Rank,82
Paraguay,2006,Health_and_Survival_Subindex,Index,0.9796
Paraguay,2006,Health_and_Survival_Subindex,Rank,1
Paraguay,2006,Political_Empowerment_subindex,Index,0.1444
Paraguay,2006,Political_Empowerment_subindex,Rank,38
Romania,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6725
Romania,2006,Economic_Participation_and_Opportunity_Subindex,Rank,30
Romania,2006,Educational_Attainment_Subindex,Index,0.9928
Romania,2006,Educational_Attainment_Subindex,Rank,42
Romania,2006,Health_and_Survival_Subindex,Index,0.9791
Romania,2006,Health_and_Survival_Subindex,Rank,36
Romania,2006,Political_Empowerment_subindex,Index,0.0744
Romania,2006,Political_Empowerment_subindex,Rank,79
Russian Federation,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.6963
Russian Federation,2006,Economic_Participation_and_Opportunity_Subindex,Rank,22
Russian Federation,2006,Educational_Attainment_Subindex,Index,0.9991
Russian Federation,2006,Educational_Attainment_Subindex,Rank,18
Russian Federation,2006,Health_and_Survival_Subindex,Index,0.9791
Russian Federation,2006,Health_and_Survival_Subindex,Rank,36
Russian Federation,2006,Political_Empowerment_subindex,Index,0.0337
Russian Federation,2006,Political_Empowerment_subindex,Rank,108
Saudi Arabia,2006,Economic_Participation_and_Opportunity_Subindex,Index,0.2401
Saudi Arabia,2006,Economic_Participation_and_Opportunity_Subindex,Rank,115
Saudi Arabia,2006,Educational_Attainment_Subindex,Index,0.8797
